id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
475039		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475039	MarBEF/MacroBEN_475039				1.0			present				fb93		Petersen Dredge	0.2 m²	1934-07-24				1934	7	24			Adriatic Sea				Adriatic, station 167				19	19	44.500999450683594	12.473999977111816	EPSG:4326								urn:lsid:marinespecies.org:taxname:139527	Dentalium dentalis										Linnaeus, 1758
475793		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475793	MarBEF/MacroBEN_475793				1.0			present				fb213		Petersen Dredge	0.2 m²	1936-7-27				1936	7	27			Adriatic Sea				Adriatic, station 438				60	60	43.020999908447266	16.761999130249023	EPSG:4326								urn:lsid:marinespecies.org:taxname:124913	Ophiura albida										Forbes, 1839
475794		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475794	MarBEF/MacroBEN_475794				1.0			present				fb213		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 438				60	60	43.020999908447266	16.761999130249023	EPSG:4326								urn:lsid:marinespecies.org:taxname:107218	Anapagurus laevis										(Bell, 1845)
475795		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475795	MarBEF/MacroBEN_475795				1.0			present				fb213		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 438				60	60	43.020999908447266	16.761999130249023	EPSG:4326								urn:lsid:marinespecies.org:taxname:107728	Callianassa candida										(Olivi, 1792)
475796		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475796	MarBEF/MacroBEN_475796				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:181530	Murex brandaris										
475797		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475797	MarBEF/MacroBEN_475797				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii										M. Sars, 1835
475798		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475798	MarBEF/MacroBEN_475798				3.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:136041	Golfingia elongata										(Keferstein, 1862)
475799		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475799	MarBEF/MacroBEN_475799				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:125073	Amphiura chiajei										Forbes, 1843
475800		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475800	MarBEF/MacroBEN_475800				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:181534	Ophiothrix quinquemaculata										
475801		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475801	MarBEF/MacroBEN_475801				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:124913	Ophiura albida										Forbes, 1839
475802		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475802	MarBEF/MacroBEN_475802				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:107292	Goneplax rhomboides										(Linnaeus, 1758)
475803		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475803	MarBEF/MacroBEN_475803				1.0			present				fb214		Petersen Dredge	0.2 m²	1936-07-27				1936	7	27			Adriatic Sea				Adriatic, station 437				63	63	43.11000061035156	16.76300048828125	EPSG:4326								urn:lsid:marinespecies.org:taxname:146142	Bryozoa										
475804		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475804	MarBEF/MacroBEN_475804				2.0			present				fb215		Petersen Dredge	0.2 m²	1936-08-05				1936	8	5			Adriatic Sea				Adriatic, station 481				87	87	42.801998138427734	16.802000045776367	EPSG:4326								urn:lsid:marinespecies.org:taxname:154108	Aponuphis fauveli										(Rioja, 1918)
476109		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476109	MarBEF/MacroBEN_476109				1.0			present				fb283		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 386				114	114	43.553001403808594	15.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:182709	Alpheus ruber										
476110		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476110	MarBEF/MacroBEN_476110				4.0			present				fb284		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 385				190	190	43.553001403808594	15.385000228881836	EPSG:4326								urn:lsid:marinespecies.org:taxname:107739	Upogebia deltaura										(Leach, 1815)
476111		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476111	MarBEF/MacroBEN_476111				2.0			present				fb285		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 384				210	210	43.564998626708984	15.562999725341797	EPSG:4326								urn:lsid:marinespecies.org:taxname:130529	Phylo grubei										(McIntosh, 1910)
476112		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476112	MarBEF/MacroBEN_476112				1.0			present				fb285		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 384				210	210	43.564998626708984	15.562999725341797	EPSG:4326								urn:lsid:marinespecies.org:taxname:125049	Ophiopsila aranea										Forbes, 1845
476113		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476113	MarBEF/MacroBEN_476113				1.0			present				fb285		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 384				210	210	43.564998626708984	15.562999725341797	EPSG:4326								urn:lsid:marinespecies.org:taxname:107292	Goneplax rhomboides										(Linnaeus, 1758)
476114		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476114	MarBEF/MacroBEN_476114				1.0			present				fb286		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 383				160	160	43.57600021362305	15.727999687194824	EPSG:4326								urn:lsid:marinespecies.org:taxname:125049	Ophiopsila aranea										Forbes, 1845
476115		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476115	MarBEF/MacroBEN_476115				1.0			present				fb286		Petersen Dredge	0.2 m²	1936-07-18				1936	7	18			Adriatic Sea				Adriatic, station 383				160	160	43.57600021362305	15.727999687194824	EPSG:4326								urn:lsid:marinespecies.org:taxname:182709	Alpheus ruber										
476116		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476116	MarBEF/MacroBEN_476116				3.0			present				fb287		Petersen Dredge	0.2 m²	1936-07-21				1936	7	21			Adriatic Sea				Adriatic, station 401				110	110	42.86199951171875	14.479000091552734	EPSG:4326								urn:lsid:marinespecies.org:taxname:130452	Aponuphis bilineata										(Baird, 1870)
476117		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476117	MarBEF/MacroBEN_476117				1.0			present				fb287		Petersen Dredge	0.2 m²	1936-07-21				1936	7	21			Adriatic Sea				Adriatic, station 401				110	110	42.86199951171875	14.479000091552734	EPSG:4326								urn:lsid:marinespecies.org:taxname:134106	Thenea muricata										(Bowerbank, 1858)
476118		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476118	MarBEF/MacroBEN_476118				2.0			present				fb288		Petersen Dredge	0.2 m²	21/7/1936				1936	7	21			Adriatic Sea				Adriatic, station 402				120	120	42.89699935913086	14.708999633789062	EPSG:4326								urn:lsid:marinespecies.org:taxname:130483	Rhamphobrachium brevibranchiatum										(Ehlers, 1875)
476119		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476119	MarBEF/MacroBEN_476119				1.0			present				fb288		Petersen Dredge	0.2 m²	1936-07-21				1936	7	21			Adriatic Sea				Adriatic, station 402				120	120	42.89699935913086	14.708999633789062	EPSG:4326								urn:lsid:marinespecies.org:taxname:125080	Amphiura filiformis										(O.F. Müller, 1776)
476646		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476646	MarBEF/MacroBEN_476646				1.0			present				fb384		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 329				8	8	45.020999908447266	14.052000045776367	EPSG:4326								urn:lsid:marinespecies.org:taxname:118454	Idotea										Fabricius, 1798
476645		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476645	MarBEF/MacroBEN_476645				3.0			present				fb384		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 329				8	8	45.020999908447266	14.052000045776367	EPSG:4326								urn:lsid:marinespecies.org:taxname:124456	Labidoplax digitata										(Montagu, 1815)
474265		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474265	MarBEF/MacroBEN_474265				2.0			present				fb1		Petersen Dredge	0.2 m²	1935-07-21				1935	7	21			Adriatic Sea				Adriatic, station 314				7	7	44.46500015258789	12.321000099182129	EPSG:4326								urn:lsid:marinespecies.org:taxname:141589	Tellina nitida										Poli, 1791
474266		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474266	MarBEF/MacroBEN_474266				14.0			present				fb1		Petersen Dredge	0.2 m²	1935-07-21				1935	7	21			Adriatic Sea				Adriatic, station 314				7	7	44.46500015258789	12.321000099182129	EPSG:4326								urn:lsid:marinespecies.org:taxname:141588	Tellina incarnata										Linné, 1758
474267		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474267	MarBEF/MacroBEN_474267				3.0			present				fb1		Petersen Dredge	0.2 m²	1935-07-21				1935	7	21			Adriatic Sea				Adriatic, station 314				7	7	44.46500015258789	12.321000099182129	EPSG:4326								urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
474733		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474733	MarBEF/MacroBEN_474733				3.0			present				fb53		Petersen Dredge	0.2 m²	1934-07-29				1934	7	29			Adriatic Sea				Adriatic, station 201				19	19	45.25699996948242	12.355999946594238	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										Savigny, 1818
474734		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474734	MarBEF/MacroBEN_474734				1.0			present				fb53		Petersen Dredge	0.2 m²	1934-07-29				1934	7	29			Adriatic Sea				Adriatic, station 201				19	19	45.25699996948242	12.355999946594238	EPSG:4326								urn:lsid:marinespecies.org:taxname:130452	Aponuphis bilineata										(Baird, 1870)
474735		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474735	MarBEF/MacroBEN_474735				4.0			present				fb53		Petersen Dredge	0.2 m²	1934-07-29				1934	7	29			Adriatic Sea				Adriatic, station 201				19	19	45.25699996948242	12.355999946594238	EPSG:4326								urn:lsid:marinespecies.org:taxname:130295	Euclymene palermitana										(Grube, 1840)
475578		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475578	MarBEF/MacroBEN_475578				1.0			present				fb168		Petersen Dredge	0.2 m²	1934-07-25				1934	7	25			Adriatic Sea				Adriatic, station 175				42	42	44.74599838256836	13.87600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:141585	Tellina distorta										Poli, 1791
475579		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475579	MarBEF/MacroBEN_475579				1.0			present				fb168		Petersen Dredge	0.2 m²	1934-07-25				1934	7	25			Adriatic Sea				Adriatic, station 175				42	42	44.74599838256836	13.87600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:130120	Glycera convoluta										
475580		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475580	MarBEF/MacroBEN_475580				8.0			present				fb168		Petersen Dredge	0.2 m²	1934-07-25				1934	7	25			Adriatic Sea				Adriatic, station 175				42	42	44.74599838256836	13.87600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:923	Maldanidae										Malmgren, 1867
475297		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475297	MarBEF/MacroBEN_475297				5.0			present				fb129		Petersen Dredge	0.2 m²	1936-07-29				1936	7	29			Adriatic Sea				Adriatic, station 456				33	33	42.46099853515625	14.347000122070312	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
475298		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			475298	MarBEF/MacroBEN_475298				3.0			present				fb129		Petersen Dredge	0.2 m²	1936-07-29				1936	7	29			Adriatic Sea				Adriatic, station 456				33	33	42.46099853515625	14.347000122070312	EPSG:4326								urn:lsid:marinespecies.org:taxname:140590	Nucula nucleus										(Linnaeus, 1758)
476648		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476648	MarBEF/MacroBEN_476648				1.0			present				fb385		Petersen Dredge	0.2 m²	1934-07-20				1934	7	20			Adriatic Sea				Adriatic, station 154						45.3489990234375	12.371000289916992	EPSG:4326								urn:lsid:marinespecies.org:taxname:141589	Tellina nitida										Poli, 1791
476647		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476647	MarBEF/MacroBEN_476647				2.0			present				fb385		Petersen Dredge	0.2 m²	1934-07-20				1934	7	20			Adriatic Sea				Adriatic, station 154						45.3489990234375	12.371000289916992	EPSG:4326								urn:lsid:marinespecies.org:taxname:141585	Tellina distorta										Poli, 1791
476626		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476626	MarBEF/MacroBEN_476626				2.0			present				fb383		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 328				18	18	45.005001068115234	14.043000221252441	EPSG:4326								urn:lsid:marinespecies.org:taxname:156343	Phaxas adriaticus										(Coen, 1933)
476627		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476627	MarBEF/MacroBEN_476627				1.0			present				fb383		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 328				18	18	45.005001068115234	14.043000221252441	EPSG:4326								urn:lsid:marinespecies.org:taxname:157477	Lumbrineris impatiens										(Claparede, 1868)
474762		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474762	MarBEF/MacroBEN_474762				27.0			present				fb55		Petersen Dredge	0.2 m²	1934-07-29				1934	7	29			Adriatic Sea				Adriatic, station 199				18	18	45.332000732421875	12.402000427246094	EPSG:4326								urn:lsid:marinespecies.org:taxname:104906	Branchiostoma lanceolatum										(Pallas, 1774)
474763		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			474763	MarBEF/MacroBEN_474763				1.0			present				fb56		Petersen Dredge	0.2 m²	1934-07-29				1934	7	29			Adriatic Sea				Adriatic, station 198				17.5	17.5	45.36199951171875	12.432000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:156343	Phaxas adriaticus										(Coen, 1933)
476523		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476523	MarBEF/MacroBEN_476523				4.0			present				fb366		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 355				54	54	45.03499984741211	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii										M. Sars, 1835
476524		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476524	MarBEF/MacroBEN_476524				10.0			present				fb366		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 355				54	54	45.03499984741211	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476525		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476525	MarBEF/MacroBEN_476525				1.0			present				fb366		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 355				54	54	45.03499984741211	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:182709	Alpheus ruber										
476526		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476526	MarBEF/MacroBEN_476526				1.0			present				fb366		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 355				54	54	45.03499984741211	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:107728	Callianassa candida										(Olivi, 1792)
476527		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476527	MarBEF/MacroBEN_476527				26.0			present				fb367		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 354				54	54	45.03300094604492	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
476528		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476528	MarBEF/MacroBEN_476528				1.0			present				fb367		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 354				54	54	45.03300094604492	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:130360	Nephtys hystricis										McIntosh, 1900
476529		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476529	MarBEF/MacroBEN_476529				2.0			present				fb367		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 354				54	54	45.03300094604492	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:130072	Marphysa bellii										(Audouin & Milne-Edwards, 1833)
476530		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476530	MarBEF/MacroBEN_476530				1.0			present				fb367		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 354				54	54	45.03300094604492	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:157477	Lumbrineris impatiens										(Claparede, 1868)
